property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_house,beta_room,beta_dist,beta_garden,beta_terrace,beta_balcony,beta_under,premium,monthly_rent_gbp,listing_type
Flat,5,4.358039330275023,Garden,1,7.458839236052626,0.1958275468665496,0.15641714725352127,-0.07704589931284607,0.15747716350508173,0.11859765507362195,0.04257683921926845,0.08963354909317382,0.23471727138174772,4251.753030577544,Agent
Flat,2,7.269595411285781,Nothing,0,7.563461143065495,0.21299889777532643,0.13769480575964413,-0.10121390130555798,0.1279772153731641,0.1281127900877953,0.0649976015568402,0.1006307989677708,0.16900565270009785,1559.4693077803095,Agent
Flat,5,2.6078872281344023,Nothing,1,7.491771753434848,0.2289800523108788,0.1352923468473528,-0.0018395697234011854,0.135238539651795,0.10875289031009021,0.0683571045805348,0.12471886403783373,0.1705330783934332,5502.744427854594,Agent
Flat,2,10.594561744885315,Garden,1,7.492495637299763,0.1823715988182541,0.18127281923396407,-0.04461108063785515,0.09296647333663899,0.06777783224916115,0.0575327002007665,0.12874813181512318,0.15095458394743855,2827.5768137819286,Agent
Flat,3,5.230330982140458,Terrace,1,7.484735088002033,0.18118573936510296,0.12779609282564905,-0.07451446162996825,0.18827762788142155,0.09282964661117227,0.027155583150921113,0.0330099180740694,0.09983592821257097,2657.7163952204005,Agent
Flat,4,11.475511708146918,Terrace,0,7.517440221882253,0.21838307162625092,0.2539537581781378,-0.05789930194477719,0.17984786093639057,0.11474354547028484,0.07003631912939176,0.09639718796732848,0.024050249570073727,3402.2981027402634,Agent
House,2,4.8842566937016505,Nothing,0,7.466006997581668,0.18189458004136025,0.22557380237774044,-0.1069848768372145,0.09079263393370346,0.11540474774512964,0.05785620687267944,0.0856346321468549,0.19153196138202844,2424.1942265804023,Agent
Flat,3,0.7037179592046167,Nothing,0,7.553231676737619,0.2474344717178091,0.15063403743739082,-0.020716909380896185,0.20785619054681542,0.06470518349395268,0.05419926897156757,0.10608364359979058,0.10602350409254582,3122.173610064373,Agent
Flat,1,1.853084928372473,Terrace,1,7.52259138972008,0.21101341161885032,0.11365279627983346,-0.044398661978112146,0.17156007559984707,0.09441494730358178,0.019204512494487472,0.11925626401678668,0.09903987567811469,2403.1859905393644,Agent
Flat,4,1.1269487873151105,Terrace,0,7.498445993046963,0.16630949964350603,0.15129338833711395,-0.025122689121602624,0.166172034462064,0.05237894360009836,0.07181533205680402,0.07677288353224213,0.11197296723844635,3620.7847704868773,Agent
Flat,7,11.97495484629651,Garden,1,7.483448832016167,0.1978617285326768,0.1355961752305335,-0.10229232227352006,0.160641115358893,0.08184974038360768,0.011589840631688407,0.09125022770982576,0.24552984687035564,2318.472892615158,Agent
Flat,4,7.143923467867238,Garden,1,7.5032477082017905,0.15898550536702147,0.1846998176174071,-0.040130710780909,0.1583935489621217,0.11625070919634355,0.010156355487569275,0.10387580556368305,0.20599429017157303,5809.8640283244695,Agent
Flat,6,5.6412102667967385,Garden,0,7.531319089542732,0.21238402320616337,0.09544212712697821,-0.061354531273329516,0.2174087880144242,0.09627057719292285,0.07139508674416671,0.11712690567143881,0.06769144411407715,2922.7962975555456,Agent
Flat,5,1.7902817713168635,Garden,1,7.578523278859087,0.2338893382753922,0.11080753077522879,-0.03379352105748675,0.12596940733388057,0.0829939438176838,0.04603307212591925,0.07808213227815766,0.31658853423980604,6302.931740719921,Agent
Flat,4,1.0169789661595643,Nothing,0,7.54526305123077,0.20850324748720833,0.1626236629718632,-0.04739567764636821,0.11284580200976368,0.026560546292399026,0.039749242124210535,0.09884258520774913,0.2698594205801803,4384.815700649891,Agent
Flat,2,7.062187429746098,Nothing,0,7.53038707461218,0.16130117344368455,0.21333058530964938,-0.05994987662141246,0.09580691339570291,0.08687166099394597,0.047606729639620204,0.06465753606809982,0.19441353030131264,2072.754267084745,Agent
House,4,3.213771943366735,Garden,0,7.501291372216421,0.21323691566537645,0.14899789565245203,-0.07574179597321157,0.12801894748051273,0.132032664692416,0.05201754287868119,0.09983080209195194,0.03093317917574063,2394.248630708086,Agent
Flat,2,1.2795577295166711,Nothing,0,7.536975138319159,0.23720244813423735,0.1653458536095823,-0.06522069066519628,0.15928796892811745,0.003873716503504654,0.060036055162398495,0.1022105996612897,0.06656487856520202,2335.9803752391963,Agent
Flat,6,4.793668871942185,Garden,1,7.489607674771854,0.21581224255472498,0.12034377177928662,-0.09092593283515858,0.13270672263194622,0.07515234790205236,0.08349071757969372,0.06353497394872622,0.26951026722545507,4040.234216069837,Agent
Flat,5,0.20584908823963646,Balcony,0,7.50995650150319,0.20051317387882328,0.1912062426435259,-0.055000619059440335,0.1427904550985368,0.08106611709534194,0.046645565294191976,0.13087463913868044,0.18010082041514497,5425.305783068227,Agent
House,2,1.973889012717029,Garden,0,7.535120877851562,0.2357466294364158,0.0615081197178374,0.008583618375152625,0.1927706697000219,0.14374217852296323,0.04279838603241978,0.11840013443357437,0.24117650570267432,4434.542292417672,Agent
Flat,4,3.1607966021174843,Balcony,0,7.5182032107515555,0.24369248934605636,0.15899249734191004,-0.02392936834365155,0.12605997329961968,0.10882849847797287,0.05922827932595022,0.07248465452621751,0.12471545072896764,4152.345172388566,Agent
Flat,5,0.800599248605534,Garden,1,7.480059210217051,0.23658490112388408,0.15931443991227467,-0.021245462278903143,0.19634082672715114,0.07132012635639831,0.016625643391295748,0.10787905348567414,0.17718427063777284,6123.8949974399475,Agent
House,2,20.884657736152672,Terrace,0,7.4540167837919675,0.22333525172200544,0.1512023021157923,-0.03997613467544701,0.2032935079365741,0.0665795824989788,-0.010152181517752726,0.10781649351452449,0.07143872541824448,1322.8047791505555,Agent
House,3,1.1729020464797122,Terrace,1,7.515044898289577,0.20886406620799272,0.10981352696699684,-0.030570637204301327,0.19175617301172543,0.07246135426494574,0.057756953890703,0.045610988908153814,0.1402602144943516,4512.496211958458,Agent
House,2,0.6983402316664269,Nothing,0,7.504039093188747,0.14859688024313583,0.14379732065174777,-0.05136923109257645,0.08908986504404456,0.11783086444171975,-0.009477525569097069,0.08654378947245242,0.1966082189666181,4763.938688797067,Agent
Flat,4,1.1378596725190913,Garden,0,7.5278996930568125,0.18435233930609285,0.06795124516925816,-0.08059316589631876,0.14267711918663933,0.08423470118596461,0.04700421057854094,0.10854790907637676,0.09952041540554504,2842.3238434311074,Agent
Flat,5,7.328011245991459,Garden,0,7.501736683852895,0.22144111528351554,0.09513870395194995,-0.0764992119567744,0.17238137662982514,0.14453558323373844,0.05821081469115379,0.05460414332595405,0.13502717329339334,2677.6618759207145,Agent
Flat,7,2.771325162598201,Garden,0,7.488612490994022,0.1581129038888267,0.23932678145778963,-0.017344753837929668,0.1707744978226132,0.058550527820324896,0.10165576485955408,0.08452170341839048,0.1271331487951876,9616.004880565439,Agent
House,3,4.166829443337638,Nothing,1,7.531618593113926,0.17939109310372775,0.14807055100220032,-0.06820996698531358,0.10845229893923873,0.0800851598176958,0.08270886544132373,0.11746183286684127,0.17173900132894526,3724.921181727176,Agent
Flat,6,0.10616494951648639,Garden,0,7.5298894005925385,0.2369206684324163,0.1505511879029164,-0.05152617373358577,0.13838215782068286,0.1198127950495241,0.06493688379816885,0.11209681746805203,0.16044004399774106,5930.233380765149,Agent
Flat,2,0.1751901684096702,Nothing,1,7.436724197458897,0.14477857510064374,0.13084048112785032,-0.025293485194161122,0.11861013481412755,0.15261246355057637,0.10203391225664488,0.0605960081848357,0.1390566858953511,2975.1475612197955,Agent
Flat,1,2.951378748969702,Terrace,0,7.454426531854763,0.15776138625728794,0.1198053594698264,-0.06229829999288678,0.14885889424746768,0.16653316076156938,0.06349118917111998,0.13303785947814323,0.19207465630407533,2206.6690530132373,Agent
House,4,8.481934907777898,Terrace,0,7.503895038767324,0.23935674780896693,0.15983262200907847,-0.036228862978778587,0.14562421867970435,0.11032553874197926,0.07910309220390524,0.11617513843778914,0.0681361785915367,5236.176612597902,Agent
Flat,3,10.824512585782784,Terrace,1,7.498042863967225,0.17278927177838407,0.1530630397352934,-0.08145624989693899,0.11388451549826673,0.09046030536082825,0.025054463326320813,0.11806344681468497,0.11136203818640608,1626.7558144319144,Agent
Flat,4,0.4534902818547664,Garden,1,7.494390448505711,0.21000204352228027,0.17828898920831987,-0.06027893322420703,0.15701663177539826,0.11680607027745425,0.04298926744736817,0.16888622624290262,0.13755733339483991,5440.043001532702,Agent
Flat,7,3.8648831609652516,Garden,0,7.5247179749472535,0.19760911322135497,0.16059197691123303,-0.06669349829891287,0.11829967549102174,0.1132585732694825,0.047490690944631445,0.09404295833571875,0.07063368196620759,5645.670766244911,Agent
Flat,6,12.222453618197719,Balcony,0,7.56046495244883,0.18073099803551484,0.1753149314984913,-0.030819376887648714,0.14598321716642762,0.073315606530745,0.04144740625233505,0.12947582998242843,0.11537517139453811,4737.2371545150345,Agent
Flat,6,2.4548923925152417,Terrace,0,7.469056556001177,0.2595612025259014,0.15994106792915183,-0.033556281779910685,0.14589359420712986,0.14076201362826,0.06708224195607862,0.05462836415746104,0.10236246273912895,5498.424798095126,Agent
Flat,7,8.847030824508789,Garden,0,7.497974466711727,0.19123152209863623,0.2460163633806411,-0.034822177979282165,0.1696173500159783,0.1142639650681038,0.0360745315992292,0.1182601779841096,0.13177412654327633,10434.066389726338,Agent
Flat,4,0.7175949691092814,Garden,1,7.499238553248091,0.20293065057960552,0.14351718899771632,-0.05167914067920507,0.18744591869999316,0.09700887898059292,0.07750421592796167,0.17097964604773158,0.2850728497030522,5908.4738600922055,Agent
Flat,3,13.69727786285637,Nothing,1,7.506158795844959,0.19951700675975298,0.15715839651974434,-0.03518291130178128,0.1064473970720126,0.09298489091316439,0.07619071600238696,0.12297864206395266,0.18652771376475602,2415.4358067998937,Agent
Flat,5,6.960019498419614,Garden,0,7.463290808068927,0.19107509792868982,0.15850250084237424,-0.0693931932073047,0.1037564374131919,0.11328530757465177,0.07772681821774925,0.0888913084714311,0.14719902608444563,3312.78183640732,Agent
Flat,3,14.179508158214002,Nothing,1,7.514022896350199,0.1949265659788441,0.09315835751105558,-0.06270835622904121,0.12840989212396195,0.10150632959663232,0.0878123308583226,0.05269070049216099,0.2385443571556798,1362.730717045074,Agent
Flat,5,5.644593109592982,Nothing,0,7.501101030471119,0.16006060909654035,0.12477788463623991,-0.029203291054888142,0.13201436899588584,0.08866622078961053,0.07480300545371234,0.08627310227440407,0.1386789370034015,2807.3370635876213,Agent
Flat,1,2.258099703576552,Garden,0,7.56116698094813,0.2547593917322408,0.14839097066984058,-0.05357570982406497,0.14561414434028772,0.08616707662805634,0.0856414920163938,0.11247432804792004,0.10103592493043222,2279.7811638426556,Agent
Flat,8,13.917736546059395,Garden,0,7.511544323735362,0.2240058812114141,0.16844760008157686,-0.07541506223834454,0.1634066926289333,0.15457906242352754,0.09760906048950554,0.04105237756143237,0.18346974156558568,3769.5658187068743,Agent
Flat,2,1.611828451439742,Garden,0,7.478984173347454,0.1481314734101702,0.16562926545303167,-0.050132296221931716,0.11287443200153102,0.04172066646653817,0.07901596922097677,0.10662672017446886,0.0749575317984565,2862.0141599510257,Agent
Flat,5,2.018627026807612,Nothing,0,7.455085358793741,0.1354903102819095,0.10232766364363019,-0.007787142844452824,0.09684502584930896,0.09353795881159953,0.012227068867701522,0.08493399033632891,0.1335350265949799,3360.6761053913056,Agent
Flat,2,6.033355841550835,Nothing,0,7.4970616585278655,0.17273760889163953,0.14570366385595854,-0.05764675683589672,0.13864173874863028,0.0866760081229549,0.08586918753195032,0.07494824624394558,0.06546291726200781,1316.249237846291,Agent
House,1,7.247583134383784,Nothing,0,7.477510512196702,0.2348696227025614,0.14696943374889734,-0.04951670392512603,0.16392168602079862,0.08195014103302543,0.022091620582090632,0.1097866249696896,0.1685100453259214,2317.555472232839,Agent
Flat,2,13.253872410029023,Nothing,0,7.487289879349322,0.17542925808943996,0.11175283102320457,-0.02719192394164712,0.16369066980935998,0.11617771752156765,0.050951866778388595,0.0829388503722075,0.0536028729928251,1604.3445885330639,Agent
House,5,1.1458232657080352,Nothing,1,7.510369573766479,0.1990456631805736,0.22766591073281459,-0.01604305925149247,0.1573379860859295,0.1090046901073256,-0.005303409325100317,0.08218588143437139,0.12662278420918618,8526.503588363154,Agent
Flat,5,7.997389274953654,Garden,0,7.507050534077056,0.23934556547921165,0.1829474067559357,-0.03830859556801121,0.13734812106673308,0.059490413185832286,0.12497976215507565,0.08428438939749776,0.30557683399762453,5113.978932162621,Agent
Flat,3,6.707485617017292,Garden,0,7.5058170155325294,0.21438966474768653,0.16780177310569475,-0.06099106704835941,0.12762532321743764,0.09867805688134271,0.03345113549022455,0.06795660511647553,0.08070291390698893,2588.5423560207787,Agent
House,6,0.3296016770357838,Nothing,1,7.5417678764786675,0.20026076980776225,0.1316220169022347,-0.024161457362708007,0.16155039834110063,0.08156077458452164,0.05825193505283812,0.10954337077721248,0.13535012614335393,8459.960562800386,Agent
Flat,2,2.448772121701424,Garden,1,7.5122386707923114,0.1903107982792536,0.14821805689186696,-0.06930633213408265,0.17827081888391097,0.1091351544427512,0.07465966049345898,0.0459265536867802,0.18437623240376502,2934.755007132473,Agent
Flat,5,1.6617618740132432,Garden,1,7.581404407670811,0.1658842020956342,0.1442704595805534,0.01277854872566793,0.21549952843852235,0.09156072220564239,0.08592198901950246,0.10540879219173471,0.24476246344051883,7357.843534599949,Agent
Flat,2,1.815552498552928,Nothing,0,7.504840047751245,0.20831144526083903,0.1591346490912107,-0.07369796864659262,0.13514582037231065,0.09775093466676138,0.032636847847319475,0.11773547025032345,0.10037319697928505,2370.2943259667945,Agent
Flat,2,20.35711037339319,Terrace,0,7.487793114290823,0.18728970274614867,0.20874464965920664,-0.025800448548447458,0.114514762713387,0.10022437316252446,0.047083419918765,0.12959219255216284,0.0846058706008604,1891.406481691037,Agent
House,3,5.1469809991990045,Nothing,0,7.45508719616663,0.20421747546402186,0.10442747782314513,-0.07627737298180007,0.12303535952170183,0.0910757411321601,0.08038615725450017,0.11276362451535817,0.07969624077416956,2154.824514545205,Agent
House,2,6.323502451526385,Nothing,0,7.460568853588136,0.24395199601593331,0.15177603999107625,-0.010747888950752453,0.16595426366886343,0.09938123241159832,0.09306830415265452,0.13727401866816502,0.11766393045514516,2448.1831644365047,Agent
House,6,18.77886636113732,Garden,1,7.527204454275075,0.22196350105068263,0.1909355823783556,-0.12209300048859294,0.11244118861095595,0.1427569010247489,0.038024758862398984,0.06254126528372715,0.13459453068917712,912.1575689481356,Agent
Flat,3,2.3676635051643706,Nothing,0,7.519467969858994,0.19564293224845214,0.18052587113444624,-0.0721587525415041,0.13539143050360794,0.12416431703517303,0.04220778693237382,0.09014717945319907,0.10961169664570422,2795.2483231853003,Agent
Flat,2,8.093406719431021,Garden,0,7.497309038222018,0.12784327771280637,0.14850099135686412,-0.10442931202086918,0.11757782229524498,0.09893579873179793,0.04317683334201112,0.07605821786018191,0.20588598624826637,1614.664766029573,Agent
House,3,2.8504986938955605,Balcony,0,7.493268635573547,0.14569959836314988,0.16418321140426725,-0.08395248411341079,0.203605885969892,0.13113429809606558,0.005719132129185504,0.044965305900097015,0.1816622346183762,3555.030570154332,Agent
Flat,3,10.183200535417038,Terrace,0,7.473371854583927,0.15138654894856796,0.15171180749125415,-0.035666617934397245,0.07601779151456844,0.0942467024691682,-0.00018687395938214724,0.1143749899162273,0.12000179478881506,2408.620492247496,Agent
Flat,3,0.9962657002461488,Garden,1,7.495008972601215,0.18690794963619348,0.1496650426971812,0.0030582591926310784,0.1041701454476628,0.09000668743424858,0.05190625999145037,0.12379529935664904,0.11368711038353829,4486.882532967046,Agent
Flat,2,14.752473209791939,Terrace,0,7.503704669223205,0.16098356100784528,0.13912336280623996,-0.07407950994250886,0.1323377208702492,0.11267899760840791,0.0772035902044651,0.09836836845585643,0.15226026113410457,1203.8522716125094,Agent
